year,round,country,votingCountry,voteType,points
2018,sf1,cy,gb,tv,8
2018,sf2,no,ro,j,2
2018,sf2,no,rs,j,8
2018,sf2,no,sm,j,7
2018,sf2,no,dk,j,6
2018,sf2,no,ru,j,10
2018,sf2,no,md,j,4
2018,sf2,no,nl,j,10
2018,sf2,no,au,j,8
2018,sf2,no,ge,j,5
2018,sf2,no,pl,j,4
2018,sf2,no,mt,j,12
2018,sf2,no,hu,j,7
2018,sf2,no,lv,j,5
2018,sf2,no,se,j,12
2018,sf2,no,me,j,6
2018,sf2,no,si,j,7
2018,sf2,no,ua,j,1
2018,sf2,no,fr,j,2
2018,sf2,no,de,j,5
2018,sf2,no,it,j,12
2018,sf2,ro,no,j,2
2018,sf2,ro,rs,j,1
2018,sf2,ro,ru,j,4
2018,sf2,ro,md,j,12
2018,sf2,ro,nl,j,2
2018,sf2,ro,ge,j,6
2018,sf2,ro,pl,j,3
2018,sf2,ro,mt,j,2
2018,sf2,ro,hu,j,12
2018,sf2,ro,lv,j,3
2018,sf2,ro,se,j,3
2018,sf2,ro,me,j,8
2018,sf2,ro,si,j,6
2018,sf2,ro,ua,j,2
2018,sf2,ro,fr,j,1
2018,sf2,rs,ro,j,6
2018,sf2,rs,sm,j,6
2018,sf2,rs,dk,j,1
2018,sf2,rs,ru,j,7
2018,sf2,rs,mt,j,1
2018,sf2,rs,hu,j,6
2018,sf2,rs,me,j,12
2018,sf2,rs,si,j,4
2018,sf2,rs,de,j,1
2018,sf2,rs,it,j,1
2018,sf2,sm,ro,j,5
2018,sf2,sm,ru,j,1
2018,sf2,sm,mt,j,3
2018,sf2,sm,it,j,5
2018,sf2,dk,rs,j,5
2018,sf2,dk,md,j,1
2018,sf2,dk,au,j,6
2018,sf2,dk,mt,j,8
2018,sf2,dk,hu,j,5
2018,sf2,dk,me,j,1
2018,sf2,dk,ua,j,4
2018,sf2,dk,it,j,10
2018,sf2,ru,no,j,4
2018,sf2,ru,md,j,7
2018,sf2,ru,fr,j,3
2018,sf2,md,ro,j,12
2018,sf2,md,sm,j,10
2018,sf2,md,dk,j,2
2018,sf2,md,ru,j,12
2018,sf2,md,nl,j,3
2018,sf2,md,au,j,10
2018,sf2,md,ge,j,3
2018,sf2,md,mt,j,4
2018,sf2,md,lv,j,6
2018,sf2,md,se,j,2
2018,sf2,md,me,j,5
2018,sf2,md,si,j,5
2018,sf2,md,de,j,4
2018,sf2,md,it,j,4
2018,sf2,nl,no,j,8
2018,sf2,nl,ro,j,8
2018,sf2,nl,rs,j,10
2018,sf2,nl,sm,j,4
2018,sf2,nl,dk,j,5
2018,sf2,nl,md,j,5
2018,sf2,nl,au,j,1
2018,sf2,nl,ge,j,10
2018,sf2,nl,pl,j,10
2018,sf2,nl,hu,j,8
2018,sf2,nl,lv,j,8
2018,sf2,nl,se,j,6
2018,sf2,nl,me,j,4
2018,sf2,nl,si,j,10
2018,sf2,nl,ua,j,12
2018,sf2,nl,fr,j,8
2018,sf2,nl,de,j,7
2018,sf2,nl,it,j,3
2018,sf2,au,no,j,10
2018,sf2,au,rs,j,6
2018,sf2,au,dk,j,12
2018,sf2,au,ru,j,3
2018,sf2,au,md,j,10
2018,sf2,au,nl,j,4
2018,sf2,au,pl,j,8
2018,sf2,au,mt,j,7
2018,sf2,au,hu,j,10
2018,sf2,au,lv,j,12
2018,sf2,au,se,j,10
2018,sf2,au,me,j,3
2018,sf2,au,si,j,2
2018,sf2,au,ua,j,6
2018,sf2,au,fr,j,12
2018,sf2,au,de,j,8
2018,sf2,au,it,j,7
2018,sf2,ge,hu,j,1
2018,sf2,ge,lv,j,2
2018,sf2,ge,ua,j,8
2018,sf2,pl,no,j,1
2018,sf2,pl,sm,j,2
2018,sf2,pl,ru,j,2
2018,sf2,pl,nl,j,5
2018,sf2,pl,hu,j,4
2018,sf2,pl,se,j,1
2018,sf2,pl,fr,j,4
2018,sf2,pl,de,j,2
2018,sf2,mt,no,j,6
2018,sf2,mt,ro,j,10
2018,sf2,mt,rs,j,4
2018,sf2,mt,sm,j,8
2018,sf2,mt,dk,j,8
2018,sf2,mt,md,j,2
2018,sf2,mt,nl,j,1
2018,sf2,mt,au,j,3
2018,sf2,mt,ge,j,4
2018,sf2,mt,pl,j,1
2018,sf2,mt,lv,j,7
2018,sf2,mt,se,j,4
2018,sf2,mt,me,j,7
2018,sf2,mt,si,j,8
2018,sf2,mt,fr,j,6
2018,sf2,mt,de,j,6
2018,sf2,mt,it,j,8
2018,sf2,hu,ro,j,3
2018,sf2,hu,ru,j,5
2018,sf2,hu,au,j,4
2018,sf2,hu,ge,j,2
2018,sf2,hu,pl,j,6
2018,sf2,hu,si,j,3
2018,sf2,lv,no,j,7
2018,sf2,lv,ro,j,1
2018,sf2,lv,rs,j,3
2018,sf2,lv,sm,j,5
2018,sf2,lv,dk,j,7
2018,sf2,lv,md,j,3
2018,sf2,lv,nl,j,7
2018,sf2,lv,au,j,5
2018,sf2,lv,ge,j,8
2018,sf2,lv,pl,j,7
2018,sf2,lv,hu,j,2
2018,sf2,lv,se,j,7
2018,sf2,lv,ua,j,10
2018,sf2,lv,fr,j,10
2018,sf2,lv,de,j,10
2018,sf2,se,no,j,12
2018,sf2,se,rs,j,12
2018,sf2,se,sm,j,12
2018,sf2,se,dk,j,10
2018,sf2,se,ru,j,8
2018,sf2,se,nl,j,12
2018,sf2,se,au,j,12
2018,sf2,se,ge,j,12
2018,sf2,se,pl,j,12
2018,sf2,se,mt,j,10
2018,sf2,se,hu,j,3
2018,sf2,se,lv,j,10
2018,sf2,se,me,j,2
2018,sf2,se,si,j,12
2018,sf2,se,ua,j,7
2018,sf2,se,fr,j,7
2018,sf2,se,de,j,12
2018,sf2,se,it,j,6
2018,sf2,me,ro,j,7
2018,sf2,me,rs,j,7
2018,sf2,me,mt,j,5
2018,sf2,me,si,j,1
2018,sf2,me,ua,j,3
2018,sf2,si,no,j,5
2018,sf2,si,ro,j,4
2018,sf2,si,rs,j,2
2018,sf2,si,sm,j,3
2018,sf2,si,dk,j,4
2018,sf2,si,md,j,6
2018,sf2,si,nl,j,8
2018,sf2,si,au,j,2
2018,sf2,si,ge,j,1
2018,sf2,si,pl,j,5
2018,sf2,si,lv,j,4
2018,sf2,si,se,j,8
2018,sf2,si,ua,j,5
2018,sf2,si,fr,j,5
2018,sf2,si,de,j,3
2018,sf2,si,it,j,2
2018,sf2,ua,no,j,3
2018,sf2,ua,sm,j,1
2018,sf2,ua,dk,j,3
2018,sf2,ua,ru,j,6
2018,sf2,ua,md,j,8
2018,sf2,ua,nl,j,6
2018,sf2,ua,au,j,7
2018,sf2,ua,ge,j,7
2018,sf2,ua,pl,j,2
2018,sf2,ua,mt,j,6
2018,sf2,ua,lv,j,1
2018,sf2,ua,se,j,5
2018,sf2,ua,me,j,10
2018,sf2,no,ro,tv,6
2018,sf2,no,rs,tv,6
2018,sf2,no,sm,tv,7
2018,sf2,no,dk,tv,12
2018,sf2,no,ru,tv,8
2018,sf2,no,md,tv,6
2018,sf2,no,nl,tv,10
2018,sf2,no,au,tv,6
2018,sf2,no,ge,tv,5
2018,sf2,no,pl,tv,7
2018,sf2,no,mt,tv,6
2018,sf2,no,hu,tv,8
2018,sf2,no,lv,tv,4
2018,sf2,no,se,tv,10
2018,sf2,no,me,tv,5
2018,sf2,no,si,tv,10
2018,sf2,no,ua,tv,8
2018,sf2,no,fr,tv,4
2018,sf2,no,de,tv,4
2018,sf2,no,it,tv,1
2018,sf2,ro,md,tv,12
2018,sf2,ro,ge,tv,8
2018,sf2,ro,fr,tv,8
2018,sf2,ro,it,tv,12
2018,sf2,rs,no,tv,1
2018,sf2,rs,ro,tv,4
2018,sf2,rs,ru,tv,6
2018,sf2,rs,md,tv,10
2018,sf2,rs,nl,tv,1
2018,sf2,rs,hu,tv,2
2018,sf2,rs,se,tv,4
2018,sf2,rs,me,tv,12
2018,sf2,rs,si,tv,12
2018,sf2,rs,fr,tv,10
2018,sf2,rs,de,tv,6
2018,sf2,rs,it,tv,4
2018,sf2,sm,au,tv,2
2018,sf2,sm,mt,tv,12
2018,sf2,dk,no,tv,12
2018,sf2,dk,ro,tv,8
2018,sf2,dk,rs,tv,4
2018,sf2,dk,sm,tv,12
2018,sf2,dk,ru,tv,7
2018,sf2,dk,md,tv,4
2018,sf2,dk,nl,tv,12
2018,sf2,dk,au,tv,12
2018,sf2,dk,ge,tv,3
2018,sf2,dk,pl,tv,8
2018,sf2,dk,mt,tv,8
2018,sf2,dk,hu,tv,12
2018,sf2,dk,lv,tv,7
2018,sf2,dk,se,tv,12
2018,sf2,dk,me,tv,3
2018,sf2,dk,si,tv,8
2018,sf2,dk,ua,tv,10
2018,sf2,dk,fr,tv,5
2018,sf2,dk,de,tv,10
2018,sf2,dk,it,tv,7
2018,sf2,ru,ro,tv,1
2018,sf2,ru,rs,tv,7
2018,sf2,ru,sm,tv,1
2018,sf2,ru,md,tv,8
2018,sf2,ru,ge,tv,6
2018,sf2,ru,mt,tv,3
2018,sf2,ru,lv,tv,12
2018,sf2,ru,me,tv,8
2018,sf2,ru,ua,tv,3
2018,sf2,ru,it,tv,2
2018,sf2,md,no,tv,5
2018,sf2,md,ro,tv,12
2018,sf2,md,rs,tv,5
2018,sf2,md,sm,tv,6
2018,sf2,md,dk,tv,6
2018,sf2,md,ru,tv,12
2018,sf2,md,nl,tv,7
2018,sf2,md,au,tv,10
2018,sf2,md,ge,tv,12
2018,sf2,md,pl,tv,2
2018,sf2,md,mt,tv,4
2018,sf2,md,hu,tv,10
2018,sf2,md,lv,tv,8
2018,sf2,md,se,tv,5
2018,sf2,md,me,tv,4
2018,sf2,md,si,tv,6
2018,sf2,md,ua,tv,12
2018,sf2,md,fr,tv,12
2018,sf2,md,de,tv,5
2018,sf2,md,it,tv,10
2018,sf2,nl,no,tv,7
2018,sf2,nl,ro,tv,3
2018,sf2,nl,sm,tv,2
2018,sf2,nl,dk,tv,7
2018,sf2,nl,md,tv,3
2018,sf2,nl,au,tv,1
2018,sf2,nl,ge,tv,1
2018,sf2,nl,pl,tv,1
2018,sf2,nl,mt,tv,5
2018,sf2,nl,hu,tv,4
2018,sf2,nl,lv,tv,1
2018,sf2,nl,se,tv,6
2018,sf2,nl,me,tv,2
2018,sf2,nl,si,tv,1
2018,sf2,nl,de,tv,3
2018,sf2,au,no,tv,8
2018,sf2,au,ro,tv,7
2018,sf2,au,rs,tv,3
2018,sf2,au,sm,tv,4
2018,sf2,au,dk,tv,8
2018,sf2,au,ru,tv,1
2018,sf2,au,md,tv,5
2018,sf2,au,nl,tv,4
2018,sf2,au,pl,tv,3
2018,sf2,au,mt,tv,10
2018,sf2,au,hu,tv,3
2018,sf2,au,lv,tv,2
2018,sf2,au,se,tv,7
2018,sf2,au,si,tv,4
2018,sf2,au,fr,tv,6
2018,sf2,au,de,tv,7
2018,sf2,ge,ru,tv,3
2018,sf2,ge,lv,tv,5
2018,sf2,ge,ua,tv,5
2018,sf2,pl,no,tv,6
2018,sf2,pl,dk,tv,4
2018,sf2,pl,nl,tv,5
2018,sf2,pl,mt,tv,1
2018,sf2,pl,hu,tv,7
2018,sf2,pl,se,tv,8
2018,sf2,pl,ua,tv,7
2018,sf2,pl,fr,tv,7
2018,sf2,pl,de,tv,12
2018,sf2,pl,it,tv,3
2018,sf2,mt,dk,tv,1
2018,sf2,mt,au,tv,7
2018,sf2,hu,no,tv,2
2018,sf2,hu,ro,tv,10
2018,sf2,hu,rs,tv,12
2018,sf2,hu,sm,tv,8
2018,sf2,hu,ru,tv,4
2018,sf2,hu,md,tv,1
2018,sf2,hu,nl,tv,8
2018,sf2,hu,au,tv,3
2018,sf2,hu,ge,tv,4
2018,sf2,hu,pl,tv,10
2018,sf2,hu,lv,tv,3
2018,sf2,hu,se,tv,1
2018,sf2,hu,me,tv,1
2018,sf2,hu,si,tv,5
2018,sf2,hu,ua,tv,2
2018,sf2,hu,de,tv,8
2018,sf2,hu,it,tv,6
2018,sf2,lv,dk,tv,2
2018,sf2,lv,ge,tv,7
2018,sf2,lv,pl,tv,4
2018,sf2,lv,ua,tv,1
2018,sf2,se,no,tv,10
2018,sf2,se,ro,tv,2
2018,sf2,se,rs,tv,1
2018,sf2,se,sm,tv,5
2018,sf2,se,dk,tv,10
2018,sf2,se,ru,tv,5
2018,sf2,se,md,tv,2
2018,sf2,se,nl,tv,6
2018,sf2,se,au,tv,8
2018,sf2,se,ge,tv,2
2018,sf2,se,pl,tv,5
2018,sf2,se,mt,tv,7
2018,sf2,se,hu,tv,1
2018,sf2,se,lv,tv,6
2018,sf2,se,me,tv,6
2018,sf2,se,si,tv,2
2018,sf2,se,ua,tv,4
2018,sf2,se,fr,tv,1
2018,sf2,me,rs,tv,10
2018,sf2,me,si,tv,7
2018,sf2,si,no,tv,3
2018,sf2,si,rs,tv,8
2018,sf2,si,sm,tv,3
2018,sf2,si,dk,tv,3
2018,sf2,si,ru,tv,2
2018,sf2,si,nl,tv,3
2018,sf2,si,au,tv,4
2018,sf2,si,pl,tv,6
2018,sf2,si,hu,tv,5
2018,sf2,si,se,tv,3
2018,sf2,si,me,tv,10
2018,sf2,si,ua,tv,6
2018,sf2,si,fr,tv,2
2018,sf2,si,de,tv,2
2018,sf2,si,it,tv,5
2018,sf2,ua,no,tv,4
2018,sf2,ua,ro,tv,5
2018,sf2,ua,rs,tv,2
2018,sf2,ua,sm,tv,10
2018,sf2,ua,dk,tv,5
2018,sf2,ua,ru,tv,10
2018,sf2,ua,md,tv,7
2018,sf2,ua,nl,tv,2
2018,sf2,ua,au,tv,5
2018,sf2,ua,ge,tv,10
2018,sf2,ua,pl,tv,12
2018,sf2,ua,mt,tv,2
2018,sf2,ua,hu,tv,6
2018,sf2,ua,lv,tv,10
2018,sf2,ua,se,tv,2
2018,sf2,ua,me,tv,7
2018,sf2,ua,si,tv,3
2018,sf2,ua,fr,tv,3
2018,sf2,ua,de,tv,1
2018,sf2,ua,it,tv,8
2019,f,mt,az,j,10
2019,f,mt,mk,j,5
2019,f,mt,nl,j,8
2019,f,mt,me,j,6
2019,f,mt,pl,j,4
2019,f,mt,it,j,8
2019,f,mt,md,j,1
2019,f,mt,by,j,12
2019,f,mt,am,j,4
2019,f,mt,cy,j,3
2019,f,mt,ru,j,6
2019,f,mt,de,j,3
2019,f,mt,se,j,2
2019,f,mt,gr,j,5
2019,f,mt,lv,j,1
2019,f,mt,cz,j,3
2019,f,mt,fi,j,1
2019,f,mt,si,j,1
2019,f,mt,il,j,4
2019,f,al,az,j,7
2019,f,al,mt,j,2
2019,f,al,mk,j,8
2019,f,al,sm,j,7
2019,f,al,me,j,8
2019,f,al,it,j,1
2019,f,al,ro,j,2
2019,f,al,cy,j,2
2019,f,al,ru,j,3
2019,f,al,gr,j,3
2019,f,cz,pt,j,10
2019,f,cz,nl,j,4
2019,f,cz,me,j,1
2019,f,cz,ee,j,8
2019,f,cz,no,j,12
2019,f,cz,es,j,6
2019,f,cz,at,j,3
2019,f,cz,gb,j,1
2019,f,cz,it,j,4
2019,f,cz,hu,j,12
2019,f,cz,md,j,8
2019,f,cz,am,j,3
2019,f,cz,ro,j,8
2019,f,cz,au,j,5
2019,f,cz,be,j,5
2019,f,cz,se,j,1
2019,f,cz,hr,j,7
2019,f,cz,lt,j,7
2019,f,cz,rs,j,4
2019,f,cz,is,j,6
2019,f,cz,ge,j,12
2019,f,cz,lv,j,3
2019,f,cz,fr,j,3
2019,f,cz,fi,j,4
2019,f,cz,si,j,12
2019,f,cz,il,j,1
2019,f,de,ie,j,2
2019,f,de,au,j,3
2019,f,de,lt,j,5
2019,f,de,dk,j,8
2019,f,de,ch,j,6
2019,f,ru,az,j,12
2019,f,ru,mt,j,10
2019,f,ru,mk,j,6
2019,f,ru,sm,j,10
2019,f,ru,nl,j,5
2019,f,ru,me,j,10
2019,f,ru,ee,j,6
2019,f,ru,es,j,2
2019,f,ru,gb,j,4
2019,f,ru,al,j,1
2019,f,ru,md,j,5
2019,f,ru,ie,j,3
2019,f,ru,by,j,1
2019,f,ru,am,j,5
2019,f,ru,ro,j,6
2019,f,ru,cy,j,10
2019,f,ru,au,j,4
2019,f,ru,se,j,3
2019,f,ru,hr,j,2
2019,f,ru,lt,j,1
2019,f,ru,gr,j,10
2019,f,ru,lv,j,4
2019,f,ru,dk,j,3
2019,f,ru,ch,j,3
2019,f,dk,nl,j,7
2019,f,dk,me,j,3
2019,f,dk,ee,j,2
2019,f,dk,pl,j,5
2019,f,dk,no,j,4
2019,f,dk,gb,j,3
2019,f,dk,it,j,12
2019,f,dk,hu,j,6
2019,f,dk,md,j,4
2019,f,dk,de,j,1
2019,f,dk,be,j,1
2019,f,dk,rs,j,2
2019,f,dk,ge,j,7
2019,f,dk,lv,j,7
2019,f,dk,fr,j,1
2019,f,dk,si,j,4
2019,f,sm,mt,j,1
2019,f,sm,ru,j,5
2019,f,sm,gr,j,6
2019,f,mk,pt,j,5
2019,f,mk,az,j,8
2019,f,mk,mt,j,3
2019,f,mk,sm,j,1
2019,f,mk,nl,j,3
2019,f,mk,me,j,7
2019,f,mk,pl,j,8
2019,f,mk,no,j,10
2019,f,mk,at,j,12
2019,f,mk,gb,j,12
2019,f,mk,it,j,10
2019,f,mk,al,j,12
2019,f,mk,hu,j,10
2019,f,mk,md,j,12
2019,f,mk,ie,j,5
2019,f,mk,by,j,10
2019,f,mk,am,j,10
2019,f,mk,ro,j,7
2019,f,mk,au,j,7
2019,f,mk,ru,j,4
2019,f,mk,de,j,7
2019,f,mk,hr,j,10
2019,f,mk,rs,j,12
2019,f,mk,is,j,8
2019,f,mk,gr,j,1
2019,f,mk,lv,j,8
2019,f,mk,cz,j,7
2019,f,mk,dk,j,10
2019,f,mk,fr,j,7
2019,f,mk,fi,j,7
2019,f,mk,ch,j,12
2019,f,mk,si,j,2
2019,f,se,pt,j,2
2019,f,se,mt,j,5
2019,f,se,nl,j,12
2019,f,se,ee,j,12
2019,f,se,no,j,8
2019,f,se,es,j,12
2019,f,se,at,j,6
2019,f,se,gb,j,10
2019,f,se,it,j,2
2019,f,se,al,j,6
2019,f,se,hu,j,4
2019,f,se,md,j,2
2019,f,se,ie,j,12
2019,f,se,by,j,2
2019,f,se,am,j,12
2019,f,se,ro,j,1
2019,f,se,cy,j,7
2019,f,se,au,j,12
2019,f,se,de,j,2
2019,f,se,hr,j,5
2019,f,se,lt,j,8
2019,f,se,rs,j,8
2019,f,se,is,j,12
2019,f,se,ge,j,2
2019,f,se,lv,j,10
2019,f,se,cz,j,12
2019,f,se,dk,j,12
2019,f,se,fr,j,10
2019,f,se,fi,j,12
2019,f,se,ch,j,8
2019,f,se,si,j,7
2019,f,se,il,j,6
2019,f,si,pt,j,3
2019,f,si,az,j,4
2019,f,si,pl,j,10
2019,f,si,es,j,1
2019,f,si,lt,j,4
2019,f,si,ge,j,4
2019,f,si,gr,j,4
2019,f,si,cz,j,10
2019,f,si,fi,j,6
2019,f,cy,az,j,3
2019,f,cy,mt,j,6
2019,f,cy,mk,j,1
2019,f,cy,sm,j,5
2019,f,cy,nl,j,1
2019,f,cy,me,j,5
2019,f,cy,no,j,1
2019,f,cy,es,j,5
2019,f,cy,al,j,7
2019,f,cy,by,j,8
2019,f,cy,ru,j,8
2019,f,cy,be,j,2
2019,f,cy,se,j,7
2019,f,cy,ge,j,6
2019,f,cy,gr,j,12
2019,f,nl,pt,j,12
2019,f,nl,mt,j,7
2019,f,nl,mk,j,7
2019,f,nl,sm,j,3
2019,f,nl,ee,j,7
2019,f,nl,no,j,7
2019,f,nl,es,j,8
2019,f,nl,at,j,8
2019,f,nl,gb,j,6
2019,f,nl,hu,j,1
2019,f,nl,md,j,3
2019,f,nl,ie,j,8
2019,f,nl,by,j,6
2019,f,nl,am,j,6
2019,f,nl,ro,j,5
2019,f,nl,cy,j,5
2019,f,nl,au,j,6
2019,f,nl,de,j,8
2019,f,nl,be,j,6
2019,f,nl,se,j,12
2019,f,nl,hr,j,6
2019,f,nl,lt,j,12
2019,f,nl,is,j,7
2019,f,nl,ge,j,8
2019,f,nl,lv,j,12
2019,f,nl,cz,j,6
2019,f,nl,dk,j,7
2019,f,nl,fr,j,12
2019,f,nl,fi,j,8
2019,f,nl,ch,j,10
2019,f,nl,si,j,6
2019,f,nl,il,j,12
2019,f,gr,az,j,6
2019,f,gr,mt,j,4
2019,f,gr,sm,j,8
2019,f,gr,al,j,4
2019,f,gr,by,j,3
2019,f,gr,cy,j,12
2019,f,gr,ru,j,10
2019,f,gr,be,j,3
2019,f,no,pt,j,4
2019,f,no,pl,j,1
2019,f,no,at,j,1
2019,f,no,md,j,7
2019,f,no,ie,j,6
2019,f,no,de,j,5
2019,f,no,se,j,4
2019,f,no,dk,j,5
2019,f,no,ch,j,7
2019,f,gb,no,j,2
2019,f,gb,hu,j,2
2019,f,gb,am,j,2
2019,f,gb,ge,j,1
2019,f,gb,ch,j,1
2019,f,is,mk,j,2
2019,f,is,sm,j,6
2019,f,is,pl,j,3
2019,f,is,au,j,8
2019,f,is,ru,j,2
2019,f,is,be,j,10
2019,f,is,lt,j,6
2019,f,is,cz,j,4
2019,f,is,fr,j,5
2019,f,ee,it,j,5
2019,f,ee,hr,j,1
2019,f,ee,rs,j,6
2019,f,ee,lv,j,5
2019,f,ee,cz,j,1
2019,f,ee,dk,j,2
2019,f,ee,il,j,8
2019,f,by,az,j,1
2019,f,by,ee,j,1
2019,f,by,hu,j,8
2019,f,by,am,j,1
2019,f,by,ru,j,7
2019,f,az,pt,j,8
2019,f,az,mt,j,8
2019,f,az,mk,j,4
2019,f,az,sm,j,4
2019,f,az,ee,j,5
2019,f,az,pl,j,2
2019,f,az,no,j,5
2019,f,az,es,j,7
2019,f,az,at,j,4
2019,f,az,gb,j,7
2019,f,az,it,j,7
2019,f,az,al,j,8
2019,f,az,hu,j,5
2019,f,az,md,j,6
2019,f,az,ie,j,7
2019,f,az,by,j,5
2019,f,az,ro,j,10
2019,f,az,cy,j,6
2019,f,az,au,j,2
2019,f,az,ru,j,12
2019,f,az,se,j,5
2019,f,az,lt,j,10
2019,f,az,rs,j,3
2019,f,az,is,j,4
2019,f,az,ge,j,10
2019,f,az,gr,j,8
2019,f,az,lv,j,6
2019,f,az,cz,j,5
2019,f,az,dk,j,4
2019,f,az,fr,j,6
2019,f,az,fi,j,2
2019,f,az,si,j,10
2019,f,az,il,j,7
2019,f,fr,ee,j,3
2019,f,fr,pl,j,6
2019,f,fr,at,j,5
2019,f,fr,gb,j,2
2019,f,fr,it,j,3
2019,f,fr,al,j,3
2019,f,fr,cy,j,4
2019,f,fr,au,j,10
2019,f,fr,de,j,4
2019,f,fr,be,j,8
2019,f,fr,hr,j,3
2019,f,fr,rs,j,1
2019,f,fr,is,j,1
2019,f,fr,ge,j,5
2019,f,fr,cz,j,2
2019,f,fr,ch,j,2
2019,f,fr,si,j,3
2019,f,fr,il,j,2
2019,f,it,pt,j,6
2019,f,it,az,j,5
2019,f,it,mt,j,12
2019,f,it,mk,j,12
2019,f,it,sm,j,12
2019,f,it,nl,j,6
2019,f,it,me,j,2
2019,f,it,no,j,3
2019,f,it,es,j,4
2019,f,it,at,j,7
2019,f,it,al,j,5
2019,f,it,hu,j,7
2019,f,it,ie,j,1
2019,f,it,by,j,7
2019,f,it,am,j,8
2019,f,it,cy,j,8
2019,f,it,de,j,12
2019,f,it,be,j,12
2019,f,it,se,j,8
2019,f,it,hr,j,12
2019,f,it,lt,j,3
2019,f,it,rs,j,10
2019,f,it,is,j,3
2019,f,it,gr,j,7
2019,f,it,lv,j,2
2019,f,it,cz,j,8
2019,f,it,dk,j,1
2019,f,it,fr,j,8
2019,f,it,fi,j,5
2019,f,it,ch,j,5
2019,f,it,si,j,8
2019,f,it,il,j,10
2019,f,rs,me,j,12
2019,f,rs,ee,j,4
2019,f,rs,pl,j,7
2019,f,rs,at,j,2
2019,f,rs,ro,j,3
2019,f,rs,au,j,1
2019,f,rs,hr,j,4
2019,f,rs,is,j,2
2019,f,ch,pt,j,1
2019,f,ch,mk,j,3
2019,f,ch,sm,j,2
2019,f,ch,nl,j,10
2019,f,ch,ee,j,10
2019,f,ch,no,j,6
2019,f,ch,es,j,3
2019,f,ch,at,j,10
2019,f,ch,gb,j,5
2019,f,ch,al,j,10
2019,f,ch,hu,j,3
2019,f,ch,ie,j,10
2019,f,ch,by,j,4
2019,f,ch,am,j,7
2019,f,ch,ro,j,4
2019,f,ch,cy,j,1
2019,f,ch,de,j,6
2019,f,ch,be,j,7
2019,f,ch,se,j,10
2019,f,ch,hr,j,8
2019,f,ch,rs,j,5
2019,f,ch,is,j,5
2019,f,ch,ge,j,3
2019,f,ch,dk,j,6
2019,f,ch,fr,j,2
2019,f,ch,fi,j,3
2019,f,ch,si,j,5
2019,f,ch,il,j,3
2019,f,au,pt,j,7
2019,f,au,az,j,2
2019,f,au,mk,j,10
2019,f,au,nl,j,2
2019,f,au,me,j,4
2019,f,au,pl,j,12
2019,f,au,es,j,10
2019,f,au,gb,j,8
2019,f,au,it,j,6
2019,f,au,al,j,2
2019,f,au,md,j,10
2019,f,au,ie,j,4
2019,f,au,ro,j,12
2019,f,au,de,j,10
2019,f,au,be,j,4
2019,f,au,se,j,6
2019,f,au,lt,j,2
2019,f,au,rs,j,7
2019,f,au,is,j,10
2019,f,au,gr,j,2
2019,f,au,fr,j,4
2019,f,au,fi,j,10
2019,f,au,ch,j,4
2019,f,au,il,j,5
2019,f,es,ru,j,1
2019,f,mt,az,tv,4
2019,f,mt,mk,tv,6
2019,f,mt,am,tv,6
2019,f,mt,au,tv,4
2019,f,al,mk,tv,12
2019,f,al,me,tv,7
2019,f,al,it,tv,12
2019,f,al,hr,tv,1
2019,f,al,gr,tv,5
2019,f,al,ch,tv,10
2019,f,cz,pl,tv,1
2019,f,cz,md,tv,2
2019,f,cz,au,tv,2
2019,f,cz,is,tv,2
2019,f,ru,pt,tv,10
2019,f,ru,az,tv,12
2019,f,ru,mt,tv,4
2019,f,ru,sm,tv,12
2019,f,ru,me,tv,10
2019,f,ru,ee,tv,12
2019,f,ru,pl,tv,3
2019,f,ru,no,tv,1
2019,f,ru,es,tv,2
2019,f,ru,at,tv,5
2019,f,ru,it,tv,8
2019,f,ru,al,tv,12
2019,f,ru,hu,tv,7
2019,f,ru,md,tv,12
2019,f,ru,ie,tv,5
2019,f,ru,by,tv,12
2019,f,ru,am,tv,12
2019,f,ru,ro,tv,7
2019,f,ru,cy,tv,10
2019,f,ru,de,tv,8
2019,f,ru,be,tv,1
2019,f,ru,lt,tv,12
2019,f,ru,rs,tv,8
2019,f,ru,ge,tv,8
2019,f,ru,gr,tv,8
2019,f,ru,lv,tv,12
2019,f,ru,cz,tv,12
2019,f,ru,fr,tv,3
2019,f,ru,fi,tv,4
2019,f,ru,il,tv,12
2019,f,dk,pt,tv,1
2019,f,dk,nl,tv,5
2019,f,dk,ee,tv,6
2019,f,dk,no,tv,5
2019,f,dk,gb,tv,6
2019,f,dk,it,tv,4
2019,f,dk,de,tv,4
2019,f,dk,se,tv,7
2019,f,dk,is,tv,4
2019,f,dk,fr,tv,4
2019,f,dk,ch,tv,1
2019,f,dk,si,tv,3
2019,f,dk,il,tv,1
2019,f,sm,az,tv,10
2019,f,sm,mk,tv,8
2019,f,sm,me,tv,8
2019,f,sm,al,tv,10
2019,f,sm,hu,tv,6
2019,f,sm,md,tv,8
2019,f,sm,by,tv,1
2019,f,sm,hr,tv,2
2019,f,sm,rs,tv,1
2019,f,sm,is,tv,1
2019,f,sm,ge,tv,10
2019,f,mk,az,tv,3
2019,f,mk,mt,tv,5
2019,f,mk,nl,tv,1
2019,f,mk,me,tv,6
2019,f,mk,al,tv,6
2019,f,mk,se,tv,2
